Source,Target,Weight
STARBOLT,TRITON,1
STARBOLT,UATU,1
STARBOLT,USAGENT/CAPTAIN JOHN,1
STARBOLT,VOYAGER,1
STARBOLT,WALDO,1
STARBOLT,WARSTAR,7
STARBOLT,WASP/JANET VAN DYNE,1
STARBOLT,WIDGET,1
STARBOLT,WOLVERINE/LOGAN,5
STARBOLT,WONDER MAN/SIMON WIL,1
STARBOLT,WORM,1
STARBOLT,ZABU,1
STARBOLT,ZALADANE,1
STARDUST/T'URIN G'AR,STRANGER,2
STARDUST/T'URIN G'AR,"TANAKA, KENJIRO",1
STARDUST/T'URIN G'AR,TEN FOR,1
STARDUST/T'URIN G'AR,TRUTH,1
STARDUST/T'URIN G'AR,WHIZZER II/STANLEY S,2
STARFOX/EROS,"STARR, TRIXIE TRISH",1
STARFOX/EROS,STARSHINE II/BRANDY,1
STARFOX/EROS,STECK'EE,1
STARFOX/EROS,"STEED, JOHN",1
STARFOX/EROS,STELLARAX,5
STARFOX/EROS,STINGRAY/DR. WALTER,3
STARFOX/EROS,STORM/ORORO MUNROE S,3
STARFOX/EROS,STRANGER,7
STARFOX/EROS,STRIDER,1
STARFOX/EROS,SUB-MARINER/NAMOR MA,14
STARFOX/EROS,SUNDER,2
STARFOX/EROS,SUNFIRE/SHIRO YOSHID,1
STARFOX/EROS,SUNSPOT/ROBERTO DACO,2
STARFOX/EROS,SUPER SKRULL/KL'RT,2
STARFOX/EROS,SUPER-NOVA,1
STARFOX/EROS,SUPREME INTELLIGENCE,6
STARFOX/EROS,SUPREMOR,2
STARFOX/EROS,SURTUR,1
STARFOX/EROS,SVAROG,1
STARFOX/EROS,SWORDSMAN III/PHILIP,4
STARFOX/EROS,SWORDSMAN/JACQUES DU,2
STARFOX/EROS,SYPHONN,1
STARFOX/EROS,"SZARDOS, MARGALI",1
STARFOX/EROS,"TANAKA, KENJIRO",1
STARFOX/EROS,TEN FOR,1
STARFOX/EROS,TERMINUS,1
STARFOX/EROS,TERRAX,1
STARFOX/EROS,TERRAXIA,3
STARFOX/EROS,TEZCATLIPOCA,1
STARFOX/EROS,THANOS,18
STARFOX/EROS,THENA,3
STARFOX/EROS,THERAK,1
STARFOX/EROS,THING/BENJAMIN J. GR,9
STARFOX/EROS,THOR/DR. DONALD BLAK,41
STARFOX/EROS,THUNDERBALL/DR. ELIO,1
STARFOX/EROS,THUNDERBIRD III/NEAL,1
STARFOX/EROS,THUNDERSTRIKE/ERIC K,13
STARFOX/EROS,TIGER SHARK/TODD ARL,1
STARFOX/EROS,TIGRA/GREER NELSON,23
STARFOX/EROS,TITAN,2
STARFOX/EROS,TOOTHGNASHER,1
STARFOX/EROS,TOOTHGRINDER,1
STARFOX/EROS,TRAPSTER/PETER PETRU,1
STARFOX/EROS,TRIATHLON/DELROY GAR,3
STARFOX/EROS,TRITON,3
STARFOX/EROS,TYR,2
STARFOX/EROS,UATU,4
STARFOX/EROS,ULTIMUS,4
STARFOX/EROS,ULTRON,2
STARFOX/EROS,UNION JACK III/JOEY,2
STARFOX/EROS,URSA MAJOR/MIKHAIL U,1
STARFOX/EROS,USAGENT/CAPTAIN JOHN,10
STARFOX/EROS,VALKIN,1
STARFOX/EROS,VANGUARD/NICOLAI KRY,1
STARFOX/EROS,VISION,65
STARFOX/EROS,VOLSTAGG,5
STARFOX/EROS,VOSTOK,1
STARFOX/EROS,WARLOCK II/ADAM WARL,9
STARFOX/EROS,WARLOCK III,2
STARFOX/EROS,WASP/JANET VAN DYNE,62
STARFOX/EROS,"WATSON-PARKER, MARY",1
STARFOX/EROS,"WEBSTER, NORM",1
STARFOX/EROS,WEREWOLF BY NIGHT/JA,1
STARFOX/EROS,WHIRLWIND/DAVID CANN,1
STARFOX/EROS,"WINGFOOT, WYATT",1
STARFOX/EROS,WIZARD/BENTLEY WITTM,2
STARFOX/EROS,WOLFSBANE/RAHNE SINC,2
STARFOX/EROS,WOLVERINE/LOGAN,6
STARFOX/EROS,WONDER MAN/SIMON WIL,27
STARFOX/EROS,WONG,1
STARFOX/EROS,ZABU,2
STARFOX/EROS,ZARIN,1
STARFOX/EROS,ZCANN,1
STARFOX/EROS,"ZEDRAO, GENERAL",5
STARFOX/EROS,ZEUS,1
STARFOX/EROS,ZIRAN,4
STARFOX/EROS,"ZOTA, CARLO",1
STARFOX/EROS,ZURAS,1
STARHAWK II/ALETA OG,STARHAWK/STAKAR,3
STARHAWK II/ALETA OG,THING/BENJAMIN J. GR,1
STARHAWK II/ALETA OG,THOR IV/DARGO,1
STARHAWK II/ALETA OG,YONDU/YONDU UDONTA,2
STARHAWK/STAKAR,THING/BENJAMIN J. GR,1
STARHAWK/STAKAR,THOR IV/DARGO,1
STARHAWK/STAKAR,YONDU/YONDU UDONTA,2
"STARK, HOWARD","STARK, MARIA CARBONE",1
"STARK, HOWARD","STARK, MORGAN",1
"STARK, HOWARD",TAI II,1
"STARK, HOWARD",TESSA,1
"STARK, HOWARD",WHITE QUEEN/EMMA FRO,1
"STARK, HOWARD","WORTHINGTON, WARREN",1
"STARK, HOWARD | TIME","STARK, MARIA | TIMES",1
"STARK, HOWARD | TIME","STORM, SUE | TIMESLI",1
"STARK, HOWARD | TIME",THOR/DR. DONALD BLAK,1
"STARK, HOWARD | TIME",TOBIAS,1
"STARK, HOWARD | TIME",VISION,1
"STARK, HOWARD | TIME",WASP/JANET VAN DYNE,1
"STARK, HOWARD | TIME",YELLOWJACKET II/RITA,1
"STARK, ISAAC",WIZARD OF THE WEST,1
"STARK, MARIA | TIMES","STORM, SUE | TIMESLI",1
"STARK, MARIA | TIMES",THOR/DR. DONALD BLAK,1
"STARK, MARIA | TIMES",TOBIAS,1
"STARK, MARIA | TIMES",VISION,1
"STARK, MARIA | TIMES",WASP/JANET VAN DYNE,1
"STARK, MARIA | TIMES",YELLOWJACKET II/RITA,1
"STARK, MORGAN",ULTIMO,3
"STARK, MORGAN",VISION,2
"STARK, MORGAN",WASP/JANET VAN DYNE,2
"STARK, MORGAN",WHIPLASH/MARK SCARLO,2
"STARK, MORGAN","ZIMMER, ABE",2
"STARR, AARON",STEM,1
"STARR, AARON",THING/BENJAMIN J. GR,1
"STARR, JACQUELINE","VIENNEAU, JACQUES",1
"STARR, TRIXIE TRISH","TALBOT, GLENN",4
"STARR, TRIXIE TRISH",THING/BENJAMIN J. GR,1
"STARR, TRIXIE TRISH",THOR/DR. DONALD BLAK,2
"STARR, TRIXIE TRISH",TIGER SHARK/TODD ARL,1
"STARR, TRIXIE TRISH",TYRANNUS,2
"STARR, TRIXIE TRISH",WASP/JANET VAN DYNE,4
"STARR, TRIXIE TRISH",WHIZZER III/JAMES SA,1
"STARR, TRIXIE TRISH",WONG,1
STARSHINE II/BRANDY,STARSHINE III/ANARRA,5
STARSHINE II/BRANDY,STARSHINE/LANDRA,4
STARSHINE II/BRANDY,STORM/ORORO MUNROE S,1
STARSHINE II/BRANDY,SUB-MARINER/NAMOR MA,2
STARSHINE II/BRANDY,SUNSPOT/ROBERTO DACO,1
STARSHINE II/BRANDY,TALO,1
STARSHINE II/BRANDY,TALOS,1
STARSHINE II/BRANDY,"TARR, BLACK JACK",2
STARSHINE II/BRANDY,TERMINATOR,2
STARSHINE II/BRANDY,TERMINATOR II/PRINCE,5
STARSHINE II/BRANDY,TERRAX II/TYROS,2
STARSHINE II/BRANDY,"THAN, VELENA",1
STARSHINE II/BRANDY,THING/BENJAMIN J. GR,1
STARSHINE II/BRANDY,THINKER,1
STARSHINE II/BRANDY,TIGRA/GREER NELSON,2
STARSHINE II/BRANDY,TORPEDO III/BROCK JO,17
STARSHINE II/BRANDY,TRAPPER/VOLA,4
STARSHINE II/BRANDY,UNSEEN/UNAM,1
STARSHINE II/BRANDY,URSA MAJOR/MIKHAIL U,3
STARSHINE II/BRANDY,VANGUARD/NICOLAI KRY,3
STARSHINE II/BRANDY,VANIUM,3
STARSHINE II/BRANDY,VASHTI,1
STARSHINE II/BRANDY,VISION,2
STARSHINE II/BRANDY,WATER WITCH/,1
STARSHINE II/BRANDY,WOLFSBANE/RAHNE SINC,1
STARSHINE II/BRANDY,WOLVERINE/LOGAN,3
STARSHINE II/BRANDY,WONDER MAN/SIMON WIL,2
STARSHINE II/BRANDY,"WU, LEIKO",2
STARSHINE II/BRANDY,XELOCKS [TRIONIAN],1
STARSHINE II/BRANDY,XYOSS,1
STARSHINE II/BRANDY,YOVA,2
STARSHINE III/ANARRA,TALO,1
STARSHINE III/ANARRA,TERMINATOR II/PRINCE,5
STARSHINE III/ANARRA,"THAN, VELENA",1
STARSHINE III/ANARRA,VANIUM,3
STARSHINE III/ANARRA,XELOCKS [TRIONIAN],1
STARSHINE III/ANARRA,XYOSS,1
STARSHINE III/ANARRA,YOVA,2
STARSHINE/LANDRA,TERMINATOR,6
STARSHINE/LANDRA,TERRAX II/TYROS,2
STARSHINE/LANDRA,TORPEDO III/BROCK JO,4
STARSHINE/LANDRA,WATER WITCH/,1
STATIC,STORM/ORORO MUNROE S,2
STATIC,"SUVOROV, ADMIRAL GRI",2
STATIC,SWEEPZWEAK,1
STATIC,TIMESLOT,1
STATIC,TRIATHLON/DELROY GAR,1
STATIC,UNUSCIONE,1
STATIC,VINDALOO/,1
STATIC,"VOGHT, AMELIA",3
STATIC,WASP/JANET VAN DYNE,1
STATIC,WOLVERINE/LOGAN,1
STECK'EE,THANOS,1
STECK'EE,VAVELLA,1
STECK'EE,ZEY-ROGG,1
"STEED, JOHN",THUNDERSTRIKE/ERIC K,1
"STEED, JOHN",USAGENT/CAPTAIN JOHN,1
"STEED, JOHN",VISION,1
"STEED, JOHN",WASP/JANET VAN DYNE,1
"STEED, JOHN",WONDER MAN/SIMON WIL,1
"STEED, MR.","TYGER, LORD",1
"STEED, MR.",UNUSCIONE,1
"STEED, MR.","URSULA, LADY",1
"STEED, MR.","VERMIN, LADY",1
STEEL COLLAR,TECHNOSPIKE,2
STEEL COLLAR,WIREHEAD,2
STEEL SERPENT,STORM/ORORO MUNROE S,1
STEEL SERPENT,SYNCH/EVERETT THOMAS,1
STEEL SERPENT,"TRAYNOR, HARLEY",1
STEEL SERPENT,TURBO II (A)/MICHIKO,1
STEEL SERPENT,WHITE QUEEN/EMMA FRO,1
STEEL SERPENT,"WILFORD, BONNIE",1
STEEL SERPENT,"WING, PROFESSOR",1
STEEL SERPENT,WOLVERINE/LOGAN,1
STEEL WIND,"STYGE, REV.",1
STEEL WIND,"SUPERIA/WENTWORTH, D",2
STEEL WIND,TITANIA II/MARY SKEE,2
STEEL WIND,VAPOR,2
STEEL WIND,VERTIGO II,3
STEEL WIND,VISION,1
STEEL WIND,WHIPLASH II/,3
STEEL WIND,WHITEOUT,3
STEEL WIND,WOLF,1
STEEL WIND,WRANGLER/,3
STEEL WIND,YELLOWJACKET II/RITA,3
"STEELE, BOBBY","STEELE, MARCY MASTER",14
"STEELE, BOBBY",STELLARIS/LEAH PRINC,7
"STEELE, BOBBY","STONE, LT. MARCUS",4
"STEELE, BOBBY",THOR II/ROGER RED NO,1
"STEELE, BOBBY",THOR IV/DARGO,3
"STEELE, BOBBY",THOR/DR. DONALD BLAK,2
"STEELE, BOBBY",THUNDERSTRIKE/ERIC K,19
"STEELE, BOBBY",TITANIA II/MARY SKEE,2
"STEELE, BOBBY",TYRUS,1
"STEELE, BOBBY",ULIK,1
"STEELE, BOBBY",UROC,2
"STEELE, BOBBY",VIZIER,3
"STEELE, BOBBY",VOLSTAGG,2
"STEELE, BOBBY",WHYTEOUT/STUART ANTH,1
"STEELE, BOBBY",WILDSTREAK,1
"STEELE, BOBBY","ZARRKO, ARTHUR",3
"STEELE, MARCY MASTER",STELLARIS/LEAH PRINC,8
"STEELE, MARCY MASTER","STONE, LT. MARCUS",5
"STEELE, MARCY MASTER",TAGAR,3
"STEELE, MARCY MASTER",THING/BENJAMIN J. GR,1
"STEELE, MARCY MASTER",THOR II/ROGER RED NO,1
"STEELE, MARCY MASTER",THOR IV/DARGO,3
"STEELE, MARCY MASTER",THOR REPLICOID,1
"STEELE, MARCY MASTER",THOR/DR. DONALD BLAK,15
"STEELE, MARCY MASTER",THUNDERBALL/DR. ELIO,1
"STEELE, MARCY MASTER",THUNDERSTRIKE/ERIC K,27
"STEELE, MARCY MASTER",TYRUS,1
"STEELE, MARCY MASTER",ULIK,4
"STEELE, MARCY MASTER",UROC,2
"STEELE, MARCY MASTER",VISION,1
"STEELE, MARCY MASTER",VIZIER,7
"STEELE, MARCY MASTER",VOLSTAGG,5
"STEELE, MARCY MASTER","WATSON-PARKER, MARY",1
"STEELE, MARCY MASTER",WHYTEOUT/STUART ANTH,1
"STEELE, MARCY MASTER",WILDSTREAK,1
"STEELE, MARCY MASTER",WIND-WARRIOR/PAMELA,1
"STEELE, MARCY MASTER",WRECKER III/DIRK GAR,2
"STEELE, MARCY MASTER","ZARRKO, ARTHUR",3
STEEPLEJACK,"TEMPLE, CLAIRE",1
STEEPLEJACK II/MAXWE,TRAPSTER/PETER PETRU,1
STEEPLEJACK II/MAXWE,VAMP,1
STEEPLEJACK II/MAXWE,WHIPLASH/MARK SCARLO,1
STEGRON,"THOMPSON, EUGENE FLA",2
STEGRON,THUNDERSTRIKE/ERIC K,1
STEGRON,TONGAH,2
STEGRON,"TOWNSEND, CHRIS",2
STEGRON,"WATSON-PARKER, MARY",3
STEGRON,ZABU,4
STELLARIS/LEAH PRINC,TAGAR,5
STELLARIS/LEAH PRINC,THOR II/ROGER RED NO,1
STELLARIS/LEAH PRINC,THOR IV/DARGO,2
STELLARIS/LEAH PRINC,THOR REPLICOID,2
STELLARIS/LEAH PRINC,THOR/DR. DONALD BLAK,6
STELLARIS/LEAH PRINC,THUNDERSTRIKE/ERIC K,14
STELLARIS/LEAH PRINC,TITANIA II/MARY SKEE,1
STELLARIS/LEAH PRINC,VIZIER,1
STELLARIS/LEAH PRINC,WHYTEOUT/STUART ANTH,1
STELLARIS/LEAH PRINC,"ZARRKO, ARTHUR",2
STELLARIS/LEAH PRINC,ZIRAN,1
STELLARIS/LEAH PRINC,ZON,3
STEM,"SZARDOS, MARGALI",1
STEM,THING/BENJAMIN J. GR,2
"STEPHANAPOULUS, COSM",STORM/ORORO MUNROE S,2
"STEPHANAPOULUS, COSM",TANTE MATTIE,1
"STEPHANAPOULUS, COSM",WOLVERINE/LOGAN,1
"STEPHANAPOULUS, COSM",X-CUTIONER/CARL DENT,2
"STERIXIAN, ALMONNAS","STERIXIAN, LOATIA",1
"STERIXIAN, ALMONNAS",TAE,1
"STERIXIAN, ALMONNAS",THOR/DR. DONALD BLAK,1
"STERIXIAN, ALMONNAS",ZEUS,1
"STERIXIAN, LOATIA",TAE,1
"STERIXIAN, LOATIA",THOR/DR. DONALD BLAK,1
"STERIXIAN, LOATIA",ZEUS,1
STERLING,SWORDSMAN IV/,1
"STERMAN, ANDREA ANDI","STRUCKER, ANDREA",3
"STERMAN, ANDREA ANDI","STRUCKER, ANDREAS",3
"STERMAN, ANDREA ANDI",SUB-MARINER/NAMOR MA,1
"STERMAN, ANDREA ANDI",SUPREME INTELLIGENCE,1
"STERMAN, ANDREA ANDI",TOPSPIN/DARREN MITCH,5
"STERMAN, ANDREA ANDI",TRIATHLON/DELROY GAR,2
"STERMAN, ANDREA ANDI",USAGENT/CAPTAIN JOHN,2
"STERMAN, ANDREA ANDI",VISION,2
"STERMAN, ANDREA ANDI",WARTON/WARBECK,4
"STERMAN, ANDREA ANDI",WASP/JANET VAN DYNE,2
"STERMAN, ANDREA ANDI",WINDSHEAR/COLIN ASHW,1
"STERMAN, ANDREA ANDI",WONDER MAN/SIMON WIL,2
"STERN, ROGER",STORM/ORORO MUNROE S,1
"STERN, ROGER",THUNDERBALL/DR. ELIO,1
"STERN, ROGER","WEIN, GLYNIS",1
"STERN, ROGER","WEIN, LEN",1
"STERN, ROGER","WILFORD, BONNIE",1
"STERN, ROGER","WILFORD, ELISABETH B",1
"STERN, ROGER","WING, COLLEEN",2
"STERN, ROGER",WOLVERINE/LOGAN,1
"STERN, ROGER",WRECKER III/DIRK GAR,1
"STERN, ROGER","YASHIDA, MARIKO",1
"STEVENS, DR. VINCENT",STRANGE,2
"STEVENS, MILO","STONE, TIBERIUS",2
"STEVENS, MILO","TILBY, TRISH/PATRICI",2
"STEVENS, MILO",WASP/JANET VAN DYNE,1
"STEVENS, MILO",WHITE QUEEN/EMMA FRO,1
"STEVENS, MILO",YELLOWJACKET III/HEN,1
"STEWART, MACKINLEY",STICK,2
"STEWART, MACKINLEY","TILBY, TRISH/PATRICI",1
"STEWART, MACKINLEY","WATSON-PARKER, MARY",1
"STEWART, MACKINLEY","WEISS, KONRAD KONNIE",3
"STEWART, MACKINLEY",WOLVERINE/LOGAN,2
"STEWART, MADDIE","STEWART, TINA",1
"STEWART, MADDIE",WHIZZER II/STANLEY S,1
"STEWART, TINA",WHIZZER II/STANLEY S,1
STICK,"TILBY, TRISH/PATRICI",1
STICK,TURK,1
STICK,TYPHOID MARY/MARY ME,1
STICK,"URICH, BEN",1
STICK,WOLVERINE/LOGAN,3
STILETTO,"TEMPLE, CLAIRE",1
STILETTO,"TORK, SGT.",1
STILETTO,W'KABI,1
STILETTO,WASP/JANET VAN DYNE,1
STILETTO,WATER WIZARD/PETE,2
STILETTO,WHIPLASH/MARK SCARLO,5
STILETTO,WHIZZER III/JAMES SA,3
STILETTO,"WILFORD, ELISABETH B",1
STILETTO,"WING, COLLEEN",1
STILETTO,WONDER MAN/SIMON WIL,1
STILETTO II/,TEQUILA/,3
STILT-MAN/WILBUR DAY,STRANGER,1
STILT-MAN/WILBUR DAY,STUNT-MASTER/GEORGE,1
STILT-MAN/WILBUR DAY,"SUMMERS, NATHAN CHRI",1
STILT-MAN/WILBUR DAY,SUPER-ADAPTOID/ALESS,1
STILT-MAN/WILBUR DAY,SYNAPSE/,2
STILT-MAN/WILBUR DAY,"TAYLOR, LEILA",1
STILT-MAN/WILBUR DAY,THING/BENJAMIN J. GR,1
STILT-MAN/WILBUR DAY,THOR/DR. DONALD BLAK,1
STILT-MAN/WILBUR DAY,TITANIA II/MARY SKEE,1
STILT-MAN/WILBUR DAY,"TOWER, BLAKE",1
STILT-MAN/WILBUR DAY,TRAPSTER/PETER PETRU,3
STILT-MAN/WILBUR DAY,TURK,1
STILT-MAN/WILBUR DAY,VISION,1
STILT-MAN/WILBUR DAY,VOLCANA/MARSHA ROSEN,1
STILT-MAN/WILBUR DAY,VOLSTAGG,1
STILT-MAN/WILBUR DAY,WATER WIZARD/PETE,2
STILT-MAN/WILBUR DAY,WHIPLASH/MARK SCARLO,1
STILT-MAN/WILBUR DAY,WHIRLWIND/DAVID CANN,2
STILT-MAN/WILBUR DAY,WIZARD/BENTLEY WITTM,1
STILT-MAN/WILBUR DAY,WRECKER III/DIRK GAR,2
STILT-MAN/WILBUR DAY,"ZIMMER, ABE",1
STINGER II/,THOR/DR. DONALD BLAK,2
STINGER II/,VISION,2
STINGER II/,WASP/JANET VAN DYNE,2
STINGER II/,WONDER MAN/SIMON WIL,2
STINGER III/,"SUMMERS, NATHAN CHRI",1
STINGER III/,THUNDERBIRD II/JAMES,1
STINGER III/,"TILBY, TRISH/PATRICI",1
STINGER III/,TIMESHADOW,2
STINGER III/,TOAD/MORTIMER TOYNBE,1
STINGER III/,TOWER,4
STINGER III/,WIZ KID/TAKESHI MATS,1
STINGER IV,STRIDER,1
STINGER IV,THENA,1
STINGER IV,VAPOR,1
STINGER IV,VECTOR,1
STINGER IV,WHITE TIGER II/,1
STINGER IV,X-RAY,1
STINGRAY | MUTANT X-,"STORM, JOHNNY | MUTA",1
STINGRAY | MUTANT X-,STRONG GUY | MUTANT,1
STINGRAY | MUTANT X-,SUB-MARINER | MUTANT,1
STINGRAY | MUTANT X-,"SUMMERS, SCOTT III |",2
STINGRAY | MUTANT X-,THOR | MUTANT X-VERS,1
STINGRAY | MUTANT X-,TRITON | MUTANT X-VE,1
STINGRAY | MUTANT X-,VALKYRIE II | MUTANT,1
STINGRAY | MUTANT X-,VENDETTA | MUTANT X-,1
STINGRAY | MUTANT X-,VOLSTAGG | MUTANT X-,1
STINGRAY | MUTANT X-,WOLVERINE | MUTANT X,1
STINGRAY | MUTANT X-,"YASHIDA, MARIKO | MU",1
STINGRAY | MUTANT X-,YELLOWJACKET II | MU,3
STINGRAY/DR. WALTER,STORM/ORORO MUNROE S,2
STINGRAY/DR. WALTER,STRIDER,1
STINGRAY/DR. WALTER,SUB-MARINER/NAMOR MA,29
STINGRAY/DR. WALTER,SUNFIRE/SHIRO YOSHID,2
STINGRAY/DR. WALTER,SUPER-ADAPTOID/ALESS,2
STINGRAY/DR. WALTER,SWORDSMAN III/PHILIP,3
STINGRAY/DR. WALTER,TAGAK,2
STINGRAY/DR. WALTER,TALISMAN,1
STINGRAY/DR. WALTER,"TANAKA, KENJIRO",1
STINGRAY/DR. WALTER,TESS-ONE,1
STINGRAY/DR. WALTER,TEXAS TWISTER/DREW D,2
STINGRAY/DR. WALTER,THAKOS,3
STINGRAY/DR. WALTER,THING/BENJAMIN J. GR,10
STINGRAY/DR. WALTER,"THOMAS, ROY",1
STINGRAY/DR. WALTER,THOR/DR. DONALD BLAK,7
STINGRAY/DR. WALTER,THUNDERSTRIKE/ERIC K,1
STINGRAY/DR. WALTER,THUNDRA,2
STINGRAY/DR. WALTER,TIGER SHARK/TODD ARL,12
STINGRAY/DR. WALTER,TIGRA/GREER NELSON,6
STINGRAY/DR. WALTER,TORG,1
STINGRAY/DR. WALTER,TORPEDO III/BROCK JO,4
STINGRAY/DR. WALTER,TRIATHLON/DELROY GAR,1
STINGRAY/DR. WALTER,"TRIMPE, HERB",1
STINGRAY/DR. WALTER,TRITON,11
STINGRAY/DR. WALTER,TYRAK,6
STINGRAY/DR. WALTER,U-MAN/MERRANO,6
STINGRAY/DR. WALTER,UATU,1
STINGRAY/DR. WALTER,URSA MAJOR/MIKHAIL U,2
STINGRAY/DR. WALTER,USAGENT/CAPTAIN JOHN,3
STINGRAY/DR. WALTER,VALINOR,1
STINGRAY/DR. WALTER,VANGUARD/NICOLAI KRY,3
STINGRAY/DR. WALTER,VASHTI,5
STINGRAY/DR. WALTER,VISION,13
STINGRAY/DR. WALTER,VOLSTAGG,1
STINGRAY/DR. WALTER,VOSTOK,6
STINGRAY/DR. WALTER,WASP/JANET VAN DYNE,7
STINGRAY/DR. WALTER,WEREWOLF BY NIGHT/JA,1
STINGRAY/DR. WALTER,WHIRLWIND/DAVID CANN,1
STINGRAY/DR. WALTER,WHITE TIGER/HECTOR A,2
STINGRAY/DR. WALTER,WHIZZER/ROBERT L. FR,1
STINGRAY/DR. WALTER,"WILSON, JIM",1
STINGRAY/DR. WALTER,WIZARD/BENTLEY WITTM,1
STINGRAY/DR. WALTER,WOLVERINE/LOGAN,2
STINGRAY/DR. WALTER,WONDER MAN/SIMON WIL,5
STINGRAY/DR. WALTER,YELLOWJACKET III/HEN,1
STINGRAY/DR. WALTER,"ZIMMER, ABE",1
STINGRAY/DR. WALTER,"ZOTA, CARLO",1
STINKY,SYNCH/EVERETT THOMAS,4
STINKY,WARPY,4
STINKY,WHITE QUEEN/EMMA FRO,4
STINKY,WINDY,4
STITCH/,WOLVERINE/LOGAN,1
"STITHY, THEODORE","WAGNER, ERNIE WHACK",1
"STOCKBRIDGE, CHARLES","STOCKBRIDGE, DEANNA",1
"STOCKBRIDGE, CHARLES",SUNSPOT/ROBERTO DACO,1
"STOCKBRIDGE, CHARLES",SUNSTROKE/,1
"STOCKBRIDGE, CHARLES",SUPERCHARGER/,1
"STOCKBRIDGE, CHARLES","TAKACHIHO, HIRO",1
"STOCKBRIDGE, CHARLES",THOR/DR. DONALD BLAK,1
"STOCKBRIDGE, CHARLES",THUNDERBIRD II/JAMES,1
"STOCKBRIDGE, CHARLES",TIGER SHARK/TODD ARL,1
"STOCKBRIDGE, CHARLES",TURBO II (A)/MICHIKO,1
"STOCKBRIDGE, CHARLES",UNION JACK III/JOEY,1
"STOCKBRIDGE, CHARLES",VANGUARD/NICOLAI KRY,1
"STOCKBRIDGE, CHARLES",WATER WIZARD/PETE,1
"STOCKBRIDGE, CHARLES",WONDER MAN/SIMON WIL,1
"STOCKBRIDGE, DEANNA",SUNSPOT/ROBERTO DACO,1
"STOCKBRIDGE, DEANNA",SUNSTROKE/,1
"STOCKBRIDGE, DEANNA",SUPERCHARGER/,1
"STOCKBRIDGE, DEANNA","TAKACHIHO, HIRO",1
"STOCKBRIDGE, DEANNA",THOR/DR. DONALD BLAK,1
"STOCKBRIDGE, DEANNA",THUNDERBIRD II/JAMES,1
"STOCKBRIDGE, DEANNA",TIGER SHARK/TODD ARL,1
"STOCKBRIDGE, DEANNA",TURBO II (A)/MICHIKO,1
"STOCKBRIDGE, DEANNA",UNION JACK III/JOEY,1
"STOCKBRIDGE, DEANNA",VANGUARD/NICOLAI KRY,1
"STOCKBRIDGE, DEANNA",WATER WIZARD/PETE,1
"STOCKBRIDGE, DEANNA",WONDER MAN/SIMON WIL,1
"STOKER, OLIVIER",SYBIL,1
STONE,"TULLY, DEREK",1
STONE,WING,1
STONE II,STYX/JACOB EICHORN,3
STONE II,"THOMPSON, EUGENE FLA",1
STONE II,VENOM/EDDIE BROCK,2
STONE II,"WATSON-PARKER, MARY",3
"STONE, CHANTAL","STONE, JOHN",1
"STONE, CHANTAL",THING/BENJAMIN J. GR,1
"STONE, CHANTAL",THOR/DR. DONALD BLAK,1
"STONE, CHANTAL","THORSON, DR. WALTER",1
"STONE, CHANTAL","TWAKI, DR. TED",2
"STONE, CHANTAL",VISION,1
"STONE, CHANTAL","WATSON, ANNA",1
"STONE, CHANTAL","WATSON-PARKER, MARY",2
"STONE, JOHN","TWAKI, DR. TED",1
"STONE, JOHN","WATSON, ANNA",1
"STONE, JOHN","WATSON-PARKER, MARY",1
"STONE, LT. MARCUS","SUMMERS, NATHAN CHRI",1
"STONE, LT. MARCUS",SUPER-ANDROID F-4,1
"STONE, LT. MARCUS",THING/BENJAMIN J. GR,3
"STONE, LT. MARCUS",THOR REPLICOID,1
"STONE, LT. MARCUS",THOR/DR. DONALD BLAK,8
"STONE, LT. MARCUS",THORNN II/LUCIA CALL,1
"STONE, LT. MARCUS",THUNDERBALL/DR. ELIO,4
"STONE, LT. MARCUS",THUNDERBIRD II/JAMES,1
"STONE, LT. MARCUS",THUNDERSTRIKE/ERIC K,14
"STONE, LT. MARCUS",TITANIA II/MARY SKEE,2
"STONE, LT. MARCUS",ULIK,7
"STONE, LT. MARCUS","URICH, BEN",2
"STONE, LT. MARCUS",UROC,4
"STONE, LT. MARCUS",VIBRAXAS/N'KANO,1
"STONE, LT. MARCUS",VIZIER,8
"STONE, LT. MARCUS",VOLSTAGG,8
"STONE, LT. MARCUS",WHIZZER III/JAMES SA,1
"STONE, LT. MARCUS",WILDSTREAK,1
"STONE, LT. MARCUS",WIND-WARRIOR/PAMELA,1
"STONE, LT. MARCUS","WING, COLLEEN",1
"STONE, LT. MARCUS",WRECKER III/DIRK GAR,4
"STONE, MARGARET",STORM/ORORO MUNROE S,1
"STONE, MARGARET",WOLVERINE/LOGAN,1
"STONE, MEG",W'KANDRO,1
"STONE, MEG",WONG,1
"STONE, MEG",ZABU,1
"STONE, NELSON",TIMESLIP/RINA PATEL,1
"STONE, NELSON",TURBO II (A)/MICHIKO,3
"STONE, NELSON","WADE, AGENT JOE",3
"STONE, TIBERIUS","TILBY, TRISH/PATRICI",2
"STONE, TIBERIUS","WALDERS, BEATRICE",2
"STONE, TIBERIUS",WASP/JANET VAN DYNE,1
"STONE, TIBERIUS",WHITE QUEEN/EMMA FRO,1
"STONE, TIBERIUS",YELLOWJACKET III/HEN,1
STONE-FACE,"WILSON, JIM",1
